age,agebucket,bookingplatform,booklongname,bookshortname,boref,botimestamp,boversion,business,businesstimezone,cancellationcashinstructionstatus,cancellationstockinstructionstatus,cashopenamt,cptyaccountingtype,cptyshortname,cusip,denominationcurrencycode,diarybotimestamp,diarycategory,diaryfailedreasoncode,diarynarrative,diaryupdatedby,direction,entityshortname,entitytype,faileddays,failedreason,forefnonunique,fullcashsettlementdate,fullinstrumentsettlementdate,fullsettlementdate,generalnarrative,instrumentname,instrumenttype,instrumenttypelevel2,instrumenttypelevel3,integrationstatus,isenriched,isin,isinternalsettlement,isinternaltrade,ismarketfacing,istradeactive,latestfailstatusactivity,market,marketoftrade,matchingstatus,modificationtimestamp,netconsiderationinbasecurrency,netconsiderationinbasecurrencyamount,opensettlementamt,opentradedquantity,operation,origin,ourdepot,ourdepotaccount,ournostro,ournostroaccount,parent,pbflow,pcs_cptyssi,pcs_entitydepotnostroacc,pcs_entityssi,pis_cptyssi,pis_entitydepotnostroacc,pis_entityssi,placeofsafekeeping,pricashoriginalamt,principal,priorityindicator,pristockoriginalamt,quantity,reportinterval,seccashoriginalamt,secstockoriginalamt,sedol,settbiccode,settdenominationamount,settdenominationcurrencycode,settlementamount,settlementconvention,settlementcurrencycode,settlementdepotcountry,settlementstatus,settlementterms,settlementtimestamp,settlementtype,stockdirection,stockinstructionexternalreason,stockinstructionexternalreasontype,stockinstructionexternalstatus,stockinstructionexternalstatustype,stockinstructionformat,stockinstructionnarrative,stockinstructionstatus,stockisacknowledged,stockopenamt,stockoperationalgroup,summarysettlementstatus,swiftcashreceiveref,swiftcashref,swiftdeliverref,swiftreceiveref,taskaction,taskage,taskbotimestamp,taskcreatedate,taskdescription,taskduedate,taskid,taskmodificationtimestamp,taskrole,taskstatus,tasktype,theirdepot,theirdepotaccount,theirnostro,theirnostroaccount,tradecategory,tradedate,tradedcurrencycode,tradedprice,tradereason,tradername,tradestate,tradestatus,tradesubtype,tradetimestamp,tradetype,tradetypecategory,updatedby,updateddatetime,valuedate
null,null,iRepo,13097 Banking_Repo MTM (BZWS),13097 Banking_Repo M,00000000000494103587,31:19.0,2,FI Financing,Europe/London,null,null,434204,InternalCounterparty,BCSL-PB-Jane Street,Y8945AAJ0,USD,null,null,null,null,null,Deliver,Barclays Bank PLC,FI,null,null,3MYKBK,null,null,null,null,TRAIG 5 7/8 PERP,Debt,null,null,STP,TRUE,XS2385642041,null,TRUE,null,TRUE,null,FI-ICSD,null,Unmatched,30:37.0,GBP,344236.93,434204,500000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,00000000000494101131,null,000000752936/S02301552,000008525491,C001/100002032762,000000752936/S02301552,000000743766,C001/100002032758,null,434204,434204,null,500000,500000,null,null,null,BK9R6G9,ZYAFGB30XXX,0,USD,434204,SingaporeDebt,USD,LU,null,DVP,null,SBRPOpenMovement,Deliver,null,null,null,null,null,null,null,null,500000,ICSDFI,Failed,null,null,AP00494103587Q1,null,null,null,null,null,null,null,null,null,null,null,null,null,21057,null,21057,Financing,00:00.0,USD,86.8408,null,null,NotNetted,Amend,StockVsCashCollateral,00:00.0,StockLoanOpenStockAndCashMovement,null,by SYS,null,00:00.0
null,null,iRepo,Investment Grade Banking_Repo MTM,Investment Grade Ban,00000000000494104028,31:18.0,2,FI Financing,Europe/London,null,null,438545.46,InternalCounterparty,BCSL-PB-Jane Street,null,GBP,null,null,null,null,null,Deliver,Barclays Bank PLC,FI,null,null,3NMYDN,null,null,null,null,UKPONE 2 1/8 11/25/33,Debt,null,null,STP,TRUE,XS2083187992,null,TRUE,null,TRUE,null,FI-ICSD,null,Unmatched,30:37.0,GBP,438545.46,438545.46,600000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,00000000000494100212,null,000000752936/S02301552,000008525491,C001/100002032762,000000752936/S02301552,000000743766,C001/100002032758,null,438545.46,438545.46,null,600000,600000,null,null,null,BL4KJS3,ZYAFGB30XXX,0,GBP,438545.46,UKDebt,GBP,LU,null,DVP,null,SBRPOpenMovement,Deliver,null,null,null,null,null,null,null,null,600000,ICSDFI,Failed,null,null,AP00494104028Q1,null,null,null,null,null,null,null,null,null,null,null,null,null,21057,null,21057,Financing,00:00.0,GBP,73.09091,null,null,NotNetted,Amend,StockVsCashCollateral,00:00.0,StockLoanOpenStockAndCashMovement,null,by SYS,null,00:00.0
null,null,iRepo,Repo MTM 20015 (BZWS),Repo MTM 20015 (BZWS,00000000000494104324,31:21.0,2,FI Financing,Europe/London,null,null,103094.18,InternalCounterparty,BCSL-PB-Jane Street,X0085PAJ5,EUR,null,null,null,null,null,Deliver,Barclays Bank PLC,FI,null,null,3NMYJB,null,null,null,null,ALPHA 7 1/2 06/16/27,Debt,null,null,STP,TRUE,XS2562213145,null,TRUE,null,TRUE,null,FI-ICSD,null,Unmatched,30:24.0,GBP,89421.62,103094.18,100000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,00000000000494098185,null,000000752936/S02301552,000008525491,C001/100002032762,000000752936/S02301552,000000743766,C001/100002032758,null,103094.18,103094.18,null,100000,100000,null,null,null,BPRT9K7,ZYAFGB30XXX,0,EUR,103094.18,GreeceDebt,EUR,LU,null,DVP,null,SBRPOpenMovement,Deliver,null,null,null,null,null,null,null,null,100000,ICSDFI,Failed,null,null,AP00494104324Q1,null,null,null,null,null,null,null,null,null,null,null,null,null,21057,null,21057,Financing,00:00.0,EUR,103.09418,null,null,NotNetted,Amend,StockVsCashCollateral,00:00.0,StockLoanOpenStockAndCashMovement,null,by SYS,null,00:00.0
null,null,iRepo,Investment Grade Banking_Repo MTM,Investment Grade Ban,00000000000494102895,31:15.0,2,FI Financing,Europe/London,null,null,71445.33,InternalCounterparty,BCSL-PB-Jane Street,null,GBP,null,null,null,null,null,Deliver,Barclays Bank PLC,FI,null,null,3MYJVB,null,null,null,null,RHPNC 3 1/4 02/05/48,Debt,null,null,STP,TRUE,XS1181693364,null,TRUE,null,TRUE,null,FI-ICSD,null,Unmatched,30:22.0,GBP,71445.33,71445.33,100000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,00000000000494099089,null,000000752936/S02301552,000008525491,C001/100002032762,000000752936/S02301552,000000743766,C001/100002032758,null,71445.33,71445.33,null,100000,100000,null,null,null,BVV23F7,ZYAFGB30XXX,0,GBP,71445.33,UKDebt,GBP,LU,null,DVP,null,SBRPOpenMovement,Deliver,null,null,null,null,null,null,null,null,100000,ICSDFI,Failed,null,null,AP00494102895Q1,null,null,null,null,null,null,null,null,null,null,null,null,null,21057,null,21057,Financing,00:00.0,GBP,71.44533,null,null,NotNetted,Amend,StockVsCashCollateral,00:00.0,StockLoanOpenStockAndCashMovement,null,by SYS,null,00:00.0
null,null,iRepo,$ Corporates and SSAs_repo,$ Corporates and SSA,00000000000494103107,31:14.0,2,FI Financing,Europe/London,null,null,150384.8,InternalCounterparty,BCSL-PB-Jane Street,F15561DM6,USD,null,null,null,null,null,Deliver,Barclays Bank PLC,FI,null,null,3NMXXE,null,null,null,null,SCOR 5 1/4 PERP,Debt,null,null,STP,TRUE,FR0013322823,null,TRUE,null,TRUE,null,FI-ICSD,null,Unmatched,30:35.0,GBP,119225.07,150384.8,200000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,00000000000494101094,null,000000752936/S02301552,000008525491,C001/100002032762,000000752936/S02301552,000000743766,C001/100002032758,null,150384.8,150384.8,null,200000,200000,null,null,null,BYWSZ82,ZYAFGB30XXX,0,USD,150384.8,FranceDebt,USD,LU,null,DVP,null,SBRPOpenMovement,Deliver,null,null,null,null,null,null,null,null,200000,ICSDFI,Failed,null,null,AP00494103107Q1,null,null,null,null,null,null,null,null,null,null,null,null,null,21057,null,21057,Financing,00:00.0,USD,75.1924,null,null,NotNetted,Amend,StockVsCashCollateral,00:00.0,StockLoanOpenStockAndCashMovement,null,by SYS,null,00:00.0
null,null,iRepo,Investment Grade Banking_Repo MTM,Investment Grade Ban,00000000000494103940,31:17.0,2,FI Financing,Europe/London,null,null,363933.45,InternalCounterparty,BCSL-PB-Jane Street,null,GBP,null,null,null,null,null,Deliver,Barclays Bank PLC,FI,null,null,3NMYCJ,null,null,null,null,BLNN 3.459 09/21/47,Debt,null,null,STP,TRUE,XS1879603717,null,TRUE,null,TRUE,null,FI-ICSD,null,Unmatched,30:31.0,GBP,363933.45,363933.45,500000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,00000000000494100202,null,000000752936/S02301552,000008525491,C001/100002032762,000000752936/S02301552,000000743766,C001/100002032758,null,363933.45,363933.45,null,500000,500000,null,null,null,BFZ6JW2,ZYAFGB30XXX,0,GBP,363933.45,UKDebt,GBP,LU,null,DVP,null,SBRPOpenMovement,Deliver,null,null,null,null,null,null,null,null,500000,ICSDFI,Failed,null,null,AP00494103940Q1,null,null,null,null,null,null,null,null,null,null,null,null,null,21057,null,21057,Financing,00:00.0,GBP,72.78669,null,null,NotNetted,Amend,StockVsCashCollateral,00:00.0,StockLoanOpenStockAndCashMovement,null,by SYS,null,00:00.0
null,null,iRepo,Investment Grade Banking_Repo MTM,Investment Grade Ban,00000000000494103219,31:17.0,2,FI Financing,Europe/London,null,null,363933.45,InternalCounterparty,BCSL-PB-Jane Street,null,GBP,null,null,null,null,null,Deliver,Barclays Bank PLC,FI,null,null,3MYJXA,null,null,null,null,BLNN 3.459 09/21/47,Debt,null,null,STP,TRUE,XS1879603717,null,TRUE,null,TRUE,null,FI-ICSD,null,Unmatched,30:21.0,GBP,363933.45,363933.45,500000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,00000000000494100098,null,000000752936/S02301552,000008525491,C001/100002032762,000000752936/S02301552,000000743766,C001/100002032758,null,363933.45,363933.45,null,500000,500000,null,null,null,BFZ6JW2,ZYAFGB30XXX,0,GBP,363933.45,UKDebt,GBP,LU,null,DVP,null,SBRPOpenMovement,Deliver,null,null,null,null,null,null,null,null,500000,ICSDFI,Failed,null,null,AP00494103219Q1,null,null,null,null,null,null,null,null,null,null,null,null,null,21057,null,21057,Financing,00:00.0,GBP,72.78669,null,null,NotNetted,Amend,StockVsCashCollateral,00:00.0,StockLoanOpenStockAndCashMovement,null,by SYS,null,00:00.0
null,null,iRepo,$ Corporates and SSAs_repo,$ Corporates and SSA,00000000000494104344,31:14.0,2,FI Financing,Europe/London,null,null,556167.3,InternalCounterparty,BCSL-PB-Jane Street,N4578ELM8,USD,null,null,null,null,null,Deliver,Barclays Bank PLC,FI,null,null,3NMYJH,null,null,null,null,INTNE 7 1/2 PERP,Debt,null,null,STP,TRUE,XS2585240984,null,TRUE,null,TRUE,null,FI-ICSD,null,Unmatched,30:22.0,GBP,440929.44,556167.3,600000,Delivery,FISS,Clearstream (CSD),34797,Clearstream Banking,34797,00000000000494100252,null,000000752936/S02301552,000008525491,C001/100002032762,000000752936/S02301552,000000743766,C001/100002032758,null,556167.3,556167.3,null,600000,600000,null,null,null,BMX7FG2,ZYAFGB30XXX,0,USD,556167.3,NetherlandsDebt,USD,LU,null,DVP,null,SBRPOpenMovement,Deliver,null,null,null,null,null,null,null,null,600000,ICSDFI,Failed,null,null,AP00494104344Q1,null,null,null,null,null,null,null,null,null,null,null,null,null,21057,null,21057,Financing,00:00.0,USD,92.69455,null,null,NotNetted,Amend,StockVsCashCollateral,00:00.0,StockLoanOpenStockAndCashMovement,null,by SYS,null,00:00.0
null,null,null,null,null,00000000000494108427,26:15.0,1,Depo Transfers,Europe/London,null,null,null,InternalCounterparty,BCSL-BC Exch,L7910N720,USD,null,null,null,null,null,Receive,BarCap Secs-Client,EQ,null,null,600000043,null,null,null,"FromCountry-GB, ToCountry-LU broker:599172 brokername:BC-EXCHANGE - ICSD MODEL",X US TREASURIES 13 1,Equity,null,null,STP,TRUE,LU0429458895,null,null,null,TRUE,null,Euroclear (CSD),null,Unmatched,30:19.0,null,null,null,2812,Receipt,GOS,Euroclear (CSD),16748,null,null,null,null,null,null,null,000000742260/100002055580,000000743816,S006/100002161318,null,null,0,null,2812,2812,null,null,null,B445WG8,ZYAFGB30XXX,0,USD,null,UKEquity,USD,BE,Failing,FOP,null,ExchangeMove,Receive,null,null,null,null,null,null,null,null,2812,ECLREQ,Failed,null,null,null,AP00494108427Q1,null,null,null,null,null,null,null,null,null,null,null,Euroclear (CSD),22111,null,null,Transfer,00:00.0,USD,0,ExchangeMove,null,NotNetted,New,MarginBalance,25:59.0,ExternalTransferStck,null,by GOS,null,00:00.0
null,null,STP,Equity Execution (DMA),Equity Execution (DM,00000000000494096777,25:12.0,3,Cash Business,Europe/London,null,null,277714980,ExternalCounterparty,Kiwoom Securities Co,Y20962109,KRW,null,null,null,null,null,Receive,BarCap Secs Ltd (UK),EQ,null,null,81276963,null,null,null,null,ONGWHA PHARM CO LT,Equity,null,null,STP,TRUE,KR7000020008,null,null,null,TRUE,null,APAC,null,Unmatched,30:20.0,GBP,-168797.37,277714980,28897,Buy,FISS,Standard Chartered B,KR0000014955,Standard Chartered B,9211223023,null,null,000000786261/S02423317,000008445927,C006/100001393227,000000786261/S02423317,000001129423,C006/100001393223,null,277714980,277714980,null,28897,28897,null,null,null,6276247,null,277714980,KRW,277714980,KoreaRepublicEquity,KRW,KR,null,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,28897,APAC,Failed,null,null,null,AP00494096777Q3,null,null,null,null,null,null,null,null,null,null,null,Kiwoom Securities Co,0050-0000-01,Kiwoom Securities Co,0050-0000-01,Outright,00:00.0,KRW,9610.51251,null,stp,NotNetted,Amend,NoneNoSubTranType,10:00.0,Principal,null,by V720REAL,null,00:00.0
null,null,iRepo,null,null,00000000000494108419,46:28.0,1,Financing Business,Europe/London,null,null,null,null,null,G4527HCW9,GBP,null,null,null,null,null,Deliver,Barclays Bank PLC,FI,null,null,I0000000,null,null,null,null,UKTI 0 1/8 03/22/68,Debt,null,null,STP,TRUE,GB00BDX8CX86,null,null,null,TRUE,null,FI-EMEA Domestic,null,Unmatched,30:19.0,null,null,null,223000,Delivery,FISS,CREST (CSD),034*STAR,null,null,00000000000494106413,null,null,null,null,000000901769/S06459188,000008341804,C001/100001951086,null,null,56994954.9,null,223000,223000,null,null,null,BDX8CX8,ZYAFGB30XXX,0,GBP,null,UKDebt,null,GB,Failing,FOP,null,TransactionSettlementType,Deliver,null,null,null,null,null,null,null,null,223000,CRSTFI,Failed,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,CREST (CSD),0OMAY,null,null,Financing,00:00.0,GBP,255.5827574,null,SYQ,NotNetted,New,null,00:00.0,CounterpartySecurityMarginOpenMovement,null,by FISS,null,00:00.0
null,null,iRepo,14946 Banking_Repo MTM,14946 Banking_Repo M,00000000000494097858,03:04.0,1,Financing Business,Europe/London,null,null,2422060.25,null,null,E8922AJF8,EUR,null,null,null,null,null,Receive,Barclays Bank PLC,FI,null,null,3MIWVT1,null,null,null,null,SPGB 0 1/2 04/30/30,Debt,null,null,STP,TRUE,ES0000012F76,null,null,null,TRUE,null,FI-EMEA Domestic,null,Unmatched,30:27.0,GBP,-2100841.57,2422060.25,2415000,Receipt,FISS,Citibank Europe PLC,3061000000,Banque de France,CFREURBPLCFRPPXXX,00000000000494096790,null,000000903105/S08237577,000009061197,C001/100007979693,000000903105/S08237577,000000743181,C001/100002651021,IBRCESMM,2422060.25,2415000,null,2415000,2415000,null,null,null,BKV24R9,IBRCESMM,0,EUR,2422060.25,SpainDebt,EUR,IE,null,DVP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,2415000,DOMFI,Failed,null,null,null,AP00494097858Q1,null,null,null,null,null,null,null,null,null,null,null,State Street Bank  T,2956650017,State Street Bank  T,2956650017,Financing,00:00.0,EUR,100,null,null,NotNetted,New,null,10:00.0,BuySellBackOpenMovement,null,by FISS,null,00:00.0
null,null,iRepo,null,null,00000000000494109799,50:31.0,1,Cash Business,Europe/London,null,null,19521539.58,ExternalCounterparty,AHBK-ABQ SFT,null,USD,null,null,null,null,null,Receive,Barclays Bank PLC,FI,null,null,3NSAPS,null,null,null,null,null,null,null,null,null,TRUE,null,null,null,null,TRUE,null,FI-EMEA Domestic,null,Unmatched,30:44.0,GBP,-15476676.58,19521539.58,25000000,Receipt,FISS,Citibank Europe PLC,0654494283,Barclays Bank PLC-Ne,050035428,00000000000494107739,null,000000802300/C05717676,000008525682,C001/100002052057,000000802300/S05717676,000008450111,C001/100002562897,SICVFRPP,19521539.58,19521539.58,null,25000000,25000000,null,null,null,null,ZYAFGB30XXX,0,USD,19521539.58,BermudaDebt,USD,IE,Failing,FOP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,25000000,DOMFI,Failed,null,null,null,AP00494109799Q1,EscalatedToOverdue,null,00:03.0,52:48.0,null,59:59.0,27412,00:14.0,720_EMEA_FI_VERIF,Open,gloss.trade-instruction-hold,Clearstream (CSD),71616,The bank of New York,8900574488,Financing,00:00.0,USD,94.6498887,null,MX2,NotNetted,New,NoneNoSubTranType,06:00.0,ReverseRepoOpenStockAndCashMovement,null,by FISS,null,00:00.0
null,null,iRepo,null,null,00000000000494109790,50:31.0,1,Cash Business,Europe/London,null,null,3934777.92,ExternalCounterparty,AHBK-ABQ SFT,G2019UAY7,USD,null,null,null,null,null,Receive,Barclays Bank PLC,FI,null,null,3NSAPT,null,null,null,null,COMQAT 2 09/15/25,Debt,null,null,null,TRUE,XS2230306537,null,null,null,TRUE,null,FI-EMEA Domestic,null,Unmatched,30:24.0,GBP,-3119491.93,3934777.92,5000000,Receipt,FISS,Citibank Europe PLC,0654494283,Barclays Bank PLC-Ne,050035428,00000000000494108739,null,000000802300/C05717676,000008525682,C001/100002052057,000000802300/S05717676,000008450111,C001/100002562897,SICVFRPP,3934777.92,3934777.92,null,5000000,5000000,null,null,null,BN78DF3,ZYAFGB30XXX,0,USD,3934777.92,BermudaDebt,USD,IE,Failing,FOP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,5000000,DOMFI,Failed,null,null,null,AP00494109790Q1,EscalatedToOverdue,null,00:03.0,52:31.0,null,59:59.0,27374,00:08.0,720_EMEA_FI_VERIF,Open,gloss.trade-instruction-hold,Clearstream (CSD),71616,The bank of New York,8900574488,Financing,00:00.0,USD,95.3885555,null,MX2,NotNetted,New,NoneNoSubTranType,06:00.0,ReverseRepoOpenStockAndCashMovement,null,by FISS,null,00:00.0
null,null,iRepo,null,null,00000000000494109794,50:31.0,1,Cash Business,Europe/London,null,null,19192688.63,ExternalCounterparty,AHBK-ABQ SFT,M8489SAG2,USD,null,null,null,null,null,Receive,Barclays Bank PLC,FI,null,null,3NSAQC,null,null,null,null,QATAR 5.103 04/23/48,Debt,null,null,null,TRUE,XS1807174559,null,null,null,TRUE,null,FI-EMEA Domestic,null,Unmatched,30:22.0,GBP,-15215963.55,19192688.63,20000000,Receipt,FISS,Citibank Europe PLC,0654494283,Barclays Bank PLC-Ne,050035428,00000000000494108746,null,000000802300/C05717676,000008525682,C001/100002052057,000000802300/S05717676,000008450111,C001/100002562897,SICVFRPP,19192688.63,19192688.63,null,20000000,20000000,null,null,null,BFYY518,ZYAFGB30XXX,0,USD,19192688.63,QatarDebt,USD,IE,Failing,FOP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,20000000,DOMFI,Failed,null,null,null,AP00494109794Q1,EscalatedToOverdue,null,00:03.0,52:39.0,null,59:59.0,27382,00:10.0,720_EMEA_FI_VERIF,Open,gloss.trade-instruction-hold,Clearstream (CSD),71616,The bank of New York,8900574488,Financing,00:00.0,USD,116.3193248,null,MX2,NotNetted,New,NoneNoSubTranType,06:00.0,ReverseRepoOpenStockAndCashMovement,null,by FISS,null,00:00.0
null,null,iRepo,$ Corporates and SSAs_repo,$ Corporates and SSA,00000000000494102921,33:17.0,1,FI Financing,Europe/London,null,null,6631.99,InternalCounterparty,BCSL-PB-Jane Street,65559D2A6,USD,null,null,null,null,null,Deliver,Barclays Bank PLC,null,null,null,3MYJUE,null,null,null,null,NAH 6 5/8 PERP,Debt,null,null,Verify,TRUE,US65559D2A65,null,null,null,TRUE,null,null,null,Unmatched,30:27.0,GBP,5257.84,6631.99,7000,Delivery,FISS,The Bank of New York,707855,The Bank of New York,8900344806,00000000000494098087,null,000000752936/S02315626,000008452482,C001/100002228232,000000752936/S02315626,000008506057,C001/100002379761,null,6631.99,6631.99,null,7000,7000,null,null,null,BHPHF98,ZYAFGB30XXX,0,USD,6631.99,FinlandDebt,USD,US,null,DVP,null,SBRPOpenMovement,Deliver,null,null,null,null,null,null,null,null,7000,MSODTC707855,Failed,null,null,null,null,EscalatedToOverdue,null,00:03.0,34:46.0,SWIFT Verification,59:59.0,26025,00:06.0,720_UNALLOC_VERIF,Open,SWIFTVerification,The Bank of New York,null,The Bank of New York,null,Financing,00:00.0,USD,94.7427143,null,null,NotNetted,New,StockVsCashCollateral,00:00.0,StockLoanOpenStockAndCashMovement,null,by FISS,null,00:00.0
null,null,iRepo,$ Corporates and SSAs_repo,$ Corporates and SSA,00000000000494103661,36:22.0,1,FI Financing,Europe/London,null,null,238457.5,InternalCounterparty,BCSL-PB-Jane Street,N82008AU2,USD,null,null,null,null,null,Deliver,Barclays Bank PLC,null,null,null,3NMXZU,null,null,null,null,SIEGR 3.4 03/16/27,Debt,null,null,Verify,TRUE,USN82008AU28,null,null,null,TRUE,null,null,null,Unmatched,30:27.0,GBP,189049.11,238457.5,250000,Delivery,FISS,The Bank of New York,707855,The Bank of New York,8900344806,00000000000494100176,null,000000752936/S02315626,000008452482,C001/100002228232,000000752936/S02315626,000008506057,C001/100002379761,null,238457.5,238457.5,null,250000,250000,null,null,null,BYWL4R3,ZYAFGB30XXX,0,USD,238457.5,NetherlandsDebt,USD,US,null,DVP,null,SBRPOpenMovement,Deliver,null,null,null,null,null,null,null,null,250000,MSODTC707855,Failed,null,null,null,null,EscalatedToOverdue,null,00:03.0,38:51.0,SWIFT Verification,59:59.0,26032,00:08.0,720_UNALLOC_VERIF,Open,SWIFTVerification,The Bank of New York,null,The Bank of New York,null,Financing,00:00.0,USD,95.383,null,null,NotNetted,New,StockVsCashCollateral,00:00.0,StockLoanOpenStockAndCashMovement,null,by FISS,null,00:00.0
null,null,iRepo,13097 Banking_Repo MTM (BZWS),13097 Banking_Repo M,00000000000494102903,33:17.0,1,FI Financing,Europe/London,null,null,220500,InternalCounterparty,BCSL-PB-Jane Street,J6S87BAA6,USD,null,null,null,null,null,Deliver,Barclays Bank PLC,null,null,null,3MYJUK,null,null,null,null,RAKUTN 5 1/8 PERP,Debt,null,null,Verify,TRUE,USJ6S87BAA66,null,null,null,TRUE,null,null,null,Unmatched,30:29.0,GBP,174812.4,220500,300000,Delivery,FISS,The Bank of New York,707855,The Bank of New York,8900344806,00000000000494098086,null,000000752936/S02315626,000008452482,C001/100002228232,000000752936/S02315626,000008506057,C001/100002379761,null,220500,220500,null,300000,300000,null,null,null,BL55716,ZYAFGB30XXX,0,USD,220500,JapanDebt,USD,US,null,DVP,null,SBRPOpenMovement,Deliver,null,null,null,null,null,null,null,null,300000,MSODTC707855,Failed,null,null,null,null,EscalatedToOverdue,null,00:03.0,34:46.0,SWIFT Verification,59:59.0,26022,00:05.0,720_UNALLOC_VERIF,Open,SWIFTVerification,The Bank of New York,null,The Bank of New York,null,Financing,00:00.0,USD,73.5,null,null,NotNetted,New,StockVsCashCollateral,00:00.0,StockLoanOpenStockAndCashMovement,null,by FISS,null,00:00.0
null,null,iRepo,null,null,00000000000494109806,50:31.0,1,Cash Business,Europe/London,null,null,418464.29,ExternalCounterparty,AHBK-ABQ SFT,null,USD,null,null,null,null,null,Receive,Barclays Bank PLC,FI,null,null,3NSAPW,null,null,null,null,null,null,null,null,Verify,TRUE,null,null,null,null,TRUE,null,FI-EMEA Domestic,null,Unmatched,30:35.0,GBP,-331758.49,418464.29,500000,Receipt,FISS,Citibank Europe PLC,0654494283,Barclays Bank PLC-Ne,050035428,00000000000494106728,null,000000802300/C05717676,000008525682,C001/100002052057,000000802300/S05717676,000008450111,C001/100002562897,SICVFRPP,418464.29,418464.29,null,500000,500000,null,null,null,null,ZYAFGB30XXX,0,USD,418464.29,QatarDebt,USD,IE,Failing,FOP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,500000,DOMFI,Failed,null,null,null,AP00494109806Q1,EscalatedToOverdue,null,00:03.0,52:47.0,SWIFT Verification,59:59.0,27408,00:13.0,720_EMEA_FI_VERIF,Open,SWIFTVerification,Clearstream (CSD),71616,The bank of New York,8900574488,Financing,00:00.0,USD,101.4458883,null,MX2,NotNetted,New,NoneNoSubTranType,06:00.0,ReverseRepoOpenStockAndCashMovement,null,by FISS,null,00:00.0
null,null,iRepo,null,null,00000000000494109807,50:31.0,1,Cash Business,Europe/London,null,null,17174905.01,ExternalCounterparty,AHBK-ABQ SFT,M8489SAN7,USD,null,null,null,null,null,Receive,Barclays Bank PLC,FI,null,null,3NSAQE,null,null,null,null,QATAR 4.4 04/16/50,Debt,null,null,Verify,TRUE,XS2155352748,null,null,null,TRUE,null,FI-EMEA Domestic,null,Unmatched,30:22.0,GBP,-13616264.69,17174905.01,20000000,Receipt,FISS,Citibank Europe PLC,0654494283,Barclays Bank PLC-Ne,050035428,00000000000494108738,null,000000802300/C05717676,000008525682,C001/100002052057,000000802300/S05717676,000008450111,C001/100002562897,SICVFRPP,17174905.01,17174905.01,null,20000000,20000000,null,null,null,BL6KL96,ZYAFGB30XXX,0,USD,17174905.01,QatarDebt,USD,IE,Failing,FOP,null,TransactionSettlementType,Receive,null,null,null,null,null,null,null,null,20000000,DOMFI,Failed,null,null,null,AP00494109807Q1,EscalatedToOverdue,null,00:03.0,52:46.0,SWIFT Verification,59:59.0,27406,00:13.0,720_EMEA_FI_VERIF,Open,SWIFTVerification,Clearstream (CSD),71616,The bank of New York,8900574488,Financing,00:00.0,USD,104.0903332,null,MX2,NotNetted,New,NoneNoSubTranType,06:00.0,ReverseRepoOpenStockAndCashMovement,null,by FISS,null,00:00.0
